transaction_id,customer_id,timestamp,date,time,description,payee,amount,channel,transaction_type
TX002569,C013,2026-04-21T19:39:00,2026-04-21,19:39:00,Electricity bill,Utility Payment,2335.55,CARD,UTILITY
TX002570,C003,2026-04-21T19:46:00,2026-04-21,19:46:00,Online purchase,Amazon,3847.69,CARD,PURCHASE
TX002571,C011,2026-04-21T20:09:00,2026-04-21,20:09:00,Bill payment,Education,12826.38,UPI,BILL_PAYMENT
TX002572,C010,2026-04-21T20:15:00,2026-04-21,20:15:00,Electricity bill,Utility Payment,1811.04,CARD,UTILITY
TX002573,C013,2026-04-21T20:39:00,2026-04-21,20:39:00,Fund transfer,Bank Transfer,19760.21,UPI,TRANSFER
TX002574,C008,2026-04-21T20:43:00,2026-04-21,20:43:00,Weekly groceries,Grocery Store,661.67,BANK_TRANSFER,GROCERY
TX002575,C014,2026-04-21T21:05:00,2026-04-21,21:05:00,Cab ride,Ola,4591.37,BANK_TRANSFER,TRAVEL
TX002576,C008,2026-04-21T21:08:00,2026-04-21,21:08:00,Bank transfer,Bank Transfer,20583.12,UPI,TRANSFER
TX002577,C002,2026-04-21T21:33:00,2026-04-21,21:33:00,Cab ride,Uber,1497.46,NET_BANKING,TRAVEL
TX002578,C006,2026-04-21T22:16:00,2026-04-21,22:16:00,Bank transfer,Bank Transfer,9662.69,NET_BANKING,TRANSFER
TX002579,C007,2026-04-21T22:43:00,2026-04-21,22:43:00,Food order,Zomato,1738.0,UPI,DINING
TX002580,C015,2026-04-21T23:12:00,2026-04-21,23:12:00,Food order,Zomato,866.48,CARD,DINING
TX002581,C009,2026-04-21T23:17:00,2026-04-21,23:17:00,Refund - returned item,Flipkart,4438.13,BANK_TRANSFER,REFUND
TX002582,C004,2026-04-21T23:40:00,2026-04-21,23:40:00,Online shopping,Amazon,8611.42,CARD,PURCHASE
TX002583,C003,2026-04-22T07:24:00,2026-04-22,07:24:00,Grocery shopping,FreshMart,330.42,CARD,GROCERY
TX002584,C006,2026-04-22T07:38:00,2026-04-22,07:38:00,Bank transfer,Bank Transfer,9492.65,CARD,TRANSFER
TX002585,C017,2026-04-22T07:58:00,2026-04-22,07:58:00,ATM cash withdrawal,ATM,12318.87,ATM,WITHDRAWAL
TX002586,C015,2026-04-22T08:03:00,2026-04-22,08:03:00,Supermarket purchase,Grocery Store,702.72,BANK_TRANSFER,GROCERY
TX002587,C001,2026-04-22T08:06:00,2026-04-22,08:06:00,Bill payment,Electricity Board,12644.81,CARD,BILL_PAYMENT
TX002588,C005,2026-04-22T08:08:00,2026-04-22,08:08:00,Cab ride,Ola,7114.63,CARD,TRAVEL
TX002589,C013,2026-04-22T08:28:00,2026-04-22,08:28:00,Online purchase,Flipkart,7648.17,CARD,PURCHASE
TX002590,C006,2026-04-22T08:38:00,2026-04-22,08:38:00,Online shopping,Amazon,5889.67,UPI,PURCHASE
TX002591,C007,2026-04-22T09:36:00,2026-04-22,09:36:00,Fuel station payment,Fuel Station,1983.77,NET_BANKING,FUEL
TX002592,C001,2026-04-22T09:37:00,2026-04-22,09:37:00,ATM cash withdrawal,ATM,19366.84,ATM,WITHDRAWAL
TX002593,C016,2026-04-22T09:44:00,2026-04-22,09:44:00,Online purchase,Amazon,7203.42,UPI,PURCHASE
TX002594,C003,2026-04-22T10:01:00,2026-04-22,10:01:00,Education fee,Mobile Provider,2239.42,CARD,BILL_PAYMENT
TX002595,C001,2026-04-22T10:07:00,2026-04-22,10:07:00,Food delivery,Zomato,1284.7,BANK_TRANSFER,DINING
TX002596,C018,2026-04-22T10:11:00,2026-04-22,10:11:00,Grocery shopping,Grocery Store,3491.67,CARD,GROCERY
TX002597,C019,2026-04-22T10:26:00,2026-04-22,10:26:00,Cab ride,Ola,7350.71,UPI,TRAVEL
TX002598,C020,2026-04-22T11:03:00,2026-04-22,11:03:00,Online shopping,Amazon,12510.47,BANK_TRANSFER,PURCHASE
TX002599,C012,2026-04-22T11:08:00,2026-04-22,11:08:00,Restaurant payment,Zomato,965.62,BANK_TRANSFER,DINING
TX002600,C002,2026-04-22T11:15:00,2026-04-22,11:15:00,Insurance premium,Insurance,11319.57,BANK_TRANSFER,BILL_PAYMENT
TX002601,C020,2026-04-22T11:33:00,2026-04-22,11:33:00,Mobile recharge,Electricity Board,3378.76,CARD,UTILITY
TX002602,C006,2026-04-22T11:37:00,2026-04-22,11:37:00,Education fee,Education,9895.44,UPI,BILL_PAYMENT
TX002603,C020,2026-04-22T11:56:00,2026-04-22,11:56:00,Fund transfer,Bank Transfer,20009.11,BANK_TRANSFER,TRANSFER
TX002604,C013,2026-04-22T12:24:00,2026-04-22,12:24:00,Online shopping,Amazon,5346.16,BANK_TRANSFER,PURCHASE
TX002605,C007,2026-04-22T12:56:00,2026-04-22,12:56:00,Bill payment,Insurance,6029.91,UPI,BILL_PAYMENT
TX002606,C008,2026-04-22T13:35:00,2026-04-22,13:35:00,Online shopping,Flipkart,1835.57,UPI,PURCHASE
TX002607,C006,2026-04-22T14:00:00,2026-04-22,14:00:00,Fuel station payment,Fuel Station,4980.52,UPI,FUEL
TX002608,C014,2026-04-22T14:17:00,2026-04-22,14:17:00,Supermarket purchase,Grocery Store,4805.84,BANK_TRANSFER,GROCERY
TX002609,C011,2026-04-22T14:33:00,2026-04-22,14:33:00,Fuel station payment,Fuel Station,4915.58,CARD,FUEL
TX002610,C018,2026-04-22T14:50:00,2026-04-22,14:50:00,Fuel station payment,Fuel Station,2395.6,CARD,FUEL
TX002611,C002,2026-04-22T15:02:00,2026-04-22,15:02:00,Monthly subscription,Spotify,798.61,BANK_TRANSFER,SUBSCRIPTION
TX002612,C014,2026-04-22T15:35:00,2026-04-22,15:35:00,Travel booking,Ola,2248.09,CARD,TRAVEL
TX002613,C002,2026-04-22T16:11:00,2026-04-22,16:11:00,Restaurant payment,Swiggy,1723.5,UPI,DINING
TX002614,C020,2026-04-22T16:13:00,2026-04-22,16:13:00,Fund transfer,Bank Transfer,1694.73,UPI,TRANSFER
TX002615,C011,2026-04-22T16:15:00,2026-04-22,16:15:00,Restaurant payment,Swiggy,2730.0,UPI,DINING
TX002616,C013,2026-04-22T16:28:00,2026-04-22,16:28:00,Fuel station payment,Fuel Station,729.18,CARD,FUEL
TX002617,C011,2026-04-22T17:16:00,2026-04-22,17:16:00,Internet bill,Utility Payment,7088.71,UPI,UTILITY
TX002618,C004,2026-04-22T17:53:00,2026-04-22,17:53:00,Grocery shopping,Grocery Store,1673.1,BANK_TRANSFER,GROCERY
TX002619,C009,2026-04-22T17:58:00,2026-04-22,17:58:00,Online purchase,Flipkart,14762.64,CARD,PURCHASE
TX002620,C009,2026-04-22T18:05:00,2026-04-22,18:05:00,Monthly subscription,Netflix,464.17,CARD,SUBSCRIPTION
TX002621,C005,2026-04-22T18:20:00,2026-04-22,18:20:00,Online shopping,Flipkart,8667.26,CARD,PURCHASE
TX002622,C013,2026-04-22T19:02:00,2026-04-22,19:02:00,Cab ride,Uber,5897.68,UPI,TRAVEL
TX002623,C001,2026-04-22T19:03:00,2026-04-22,19:03:00,Food order,Swiggy,2615.44,BANK_TRANSFER,DINING
TX002624,C005,2026-04-22T19:06:00,2026-04-22,19:06:00,Bill payment,Electricity Board,12350.57,UPI,BILL_PAYMENT
TX002625,C006,2026-04-22T19:06:00,2026-04-22,19:06:00,Online purchase,Flipkart,9163.91,UPI,PURCHASE
TX002626,C001,2026-04-22T19:12:00,2026-04-22,19:12:00,Supermarket purchase,FreshMart,3030.99,UPI,GROCERY
TX002627,C004,2026-04-22T19:21:00,2026-04-22,19:21:00,Grocery shopping,FreshMart,4568.26,CARD,GROCERY
TX002628,C003,2026-04-22T19:41:00,2026-04-22,19:41:00,Weekly groceries,FreshMart,2783.03,UPI,GROCERY
TX002629,C005,2026-04-22T19:42:00,2026-04-22,19:42:00,Food delivery,Swiggy,2979.76,UPI,DINING
TX002630,C011,2026-04-22T20:16:00,2026-04-22,20:16:00,Food order,Zomato,1272.07,CARD,DINING
TX002631,C003,2026-04-22T20:18:00,2026-04-22,20:18:00,Food order,Zomato,756.35,CARD,DINING
TX002632,C017,2026-04-22T20:18:00,2026-04-22,20:18:00,Utility payment,Electricity Board,1028.83,BANK_TRANSFER,UTILITY
TX002633,C011,2026-04-22T20:40:00,2026-04-22,20:40:00,Food delivery,Swiggy,484.8,UPI,DINING
TX002634,C005,2026-04-22T21:00:00,2026-04-22,21:00:00,Online shopping,Amazon,13118.99,BANK_TRANSFER,PURCHASE
TX002635,C006,2026-04-22T21:34:00,2026-04-22,21:34:00,Bank transfer,Bank Transfer,25638.96,CARD,TRANSFER
TX002636,C006,2026-04-22T21:56:00,2026-04-22,21:56:00,Weekly groceries,FreshMart,1382.7,CARD,GROCERY
TX002637,C010,2026-04-22T21:56:00,2026-04-22,21:56:00,Online shopping,Amazon,5594.84,NET_BANKING,PURCHASE
TX002638,C016,2026-04-22T22:04:00,2026-04-22,22:04:00,Online shopping,Flipkart,8663.96,UPI,PURCHASE
TX002639,C016,2026-04-22T22:38:00,2026-04-22,22:38:00,Bank transfer,Bank Transfer,21206.42,UPI,TRANSFER
TX002640,C011,2026-04-23T08:11:00,2026-04-23,08:11:00,Monthly subscription,Spotify,194.37,UPI,SUBSCRIPTION
TX002641,C019,2026-04-23T08:33:00,2026-04-23,08:33:00,Utility payment,Mobile Provider,3909.2,CARD,UTILITY
TX002642,C002,2026-04-23T08:59:00,2026-04-23,08:59:00,ATM cash withdrawal,ATM,9146.82,ATM,WITHDRAWAL
TX002643,C005,2026-04-23T09:28:00,2026-04-23,09:28:00,Electricity bill,Mobile Provider,5479.02,UPI,UTILITY
TX002644,C011,2026-04-23T09:54:00,2026-04-23,09:54:00,Food delivery,Zomato,1649.86,UPI,DINING
TX002645,C005,2026-04-23T10:31:00,2026-04-23,10:31:00,Online shopping,Flipkart,7297.85,CARD,PURCHASE
TX002646,C011,2026-04-23T10:51:00,2026-04-23,10:51:00,Insurance premium,Electricity Board,4099.75,CARD,BILL_PAYMENT
TX002647,C001,2026-04-23T11:10:00,2026-04-23,11:10:00,Taxi fare,Uber,4949.2,UPI,TRAVEL
TX002648,C017,2026-04-23T11:39:00,2026-04-23,11:39:00,Fund transfer,Bank Transfer,11304.6,UPI,TRANSFER
TX002649,C016,2026-04-23T11:44:00,2026-04-23,11:44:00,Food delivery,Zomato,2041.15,UPI,DINING
TX002650,C011,2026-04-23T11:54:00,2026-04-23,11:54:00,Refund - returned item,Flipkart,3778.72,CARD,REFUND
TX002651,C010,2026-04-23T12:10:00,2026-04-23,12:10:00,Online shopping,Flipkart,9549.69,CARD,PURCHASE
TX002652,C012,2026-04-23T13:25:00,2026-04-23,13:25:00,Grocery shopping,FreshMart,4867.0,UPI,GROCERY
TX002653,C012,2026-04-23T13:29:00,2026-04-23,13:29:00,Supermarket purchase,Grocery Store,3718.61,CARD,GROCERY
TX002654,C006,2026-04-23T13:31:00,2026-04-23,13:31:00,Online purchase,Amazon,1953.65,CARD,PURCHASE
TX002655,C013,2026-04-23T13:35:00,2026-04-23,13:35:00,Mobile recharge,Electricity Board,6413.83,CARD,UTILITY
TX002656,C007,2026-04-23T13:56:00,2026-04-23,13:56:00,Weekly groceries,FreshMart,2499.05,NET_BANKING,GROCERY
TX002657,C003,2026-04-23T14:45:00,2026-04-23,14:45:00,Weekly groceries,FreshMart,376.62,UPI,GROCERY
TX002658,C003,2026-04-23T14:47:00,2026-04-23,14:47:00,Taxi fare,Uber,1858.61,CARD,TRAVEL
TX002659,C014,2026-04-23T15:13:00,2026-04-23,15:13:00,Education fee,Insurance,6700.16,CARD,BILL_PAYMENT
TX002660,C015,2026-04-23T15:47:00,2026-04-23,15:47:00,Food delivery,Zomato,418.86,UPI,DINING
TX002661,C020,2026-04-23T15:54:00,2026-04-23,15:54:00,Online shopping,Amazon,8473.02,CARD,PURCHASE
TX002662,C009,2026-04-23T16:11:00,2026-04-23,16:11:00,Grocery shopping,Grocery Store,3703.98,CARD,GROCERY
TX002663,C003,2026-04-23T16:52:00,2026-04-23,16:52:00,Food delivery,Swiggy,1084.36,UPI,DINING
TX002664,C020,2026-04-23T16:55:00,2026-04-23,16:55:00,Bank transfer,Bank Transfer,17770.61,UPI,TRANSFER
TX002665,C008,2026-04-23T16:56:00,2026-04-23,16:56:00,Education fee,Insurance,13329.75,CARD,BILL_PAYMENT
TX002666,C007,2026-04-23T17:00:00,2026-04-23,17:00:00,Refund - returned item,Flipkart,3049.97,CARD,REFUND
TX002667,C005,2026-04-23T17:20:00,2026-04-23,17:20:00,Online purchase,Amazon,3924.81,CARD,PURCHASE
TX002668,C016,2026-04-23T18:49:00,2026-04-23,18:49:00,Fuel station payment,Fuel Station,3111.74,UPI,FUEL
TX002669,C018,2026-04-23T19:15:00,2026-04-23,19:15:00,Grocery shopping,FreshMart,831.4,UPI,GROCERY
TX002670,C017,2026-04-23T19:19:00,2026-04-23,19:19:00,Fund transfer,Bank Transfer,26033.73,UPI,TRANSFER
TX002671,C011,2026-04-23T19:22:00,2026-04-23,19:22:00,Streaming subscription,Netflix,168.49,CARD,SUBSCRIPTION
TX002672,C018,2026-04-23T19:50:00,2026-04-23,19:50:00,Weekly groceries,FreshMart,3519.93,CARD,GROCERY
TX002673,C002,2026-04-23T19:58:00,2026-04-23,19:58:00,Fuel station payment,Fuel Station,1645.33,BANK_TRANSFER,FUEL
TX002674,C012,2026-04-23T20:17:00,2026-04-23,20:17:00,Education fee,Mobile Provider,9385.64,CARD,BILL_PAYMENT
TX002675,C017,2026-04-23T20:21:00,2026-04-23,20:21:00,Food delivery,Swiggy,250.03,CARD,DINING
TX002676,C004,2026-04-23T20:22:00,2026-04-23,20:22:00,Refund - returned item,Flipkart,3456.26,CARD,REFUND
TX002677,C018,2026-04-23T21:07:00,2026-04-23,21:07:00,Online shopping,Flipkart,2456.59,CARD,PURCHASE
TX002678,C001,2026-04-23T21:19:00,2026-04-23,21:19:00,Grocery shopping,FreshMart,870.93,BANK_TRANSFER,GROCERY
TX002679,C011,2026-04-23T21:26:00,2026-04-23,21:26:00,Weekly groceries,Grocery Store,328.46,UPI,GROCERY
TX002680,C004,2026-04-23T21:38:00,2026-04-23,21:38:00,Internet bill,Electricity Board,7857.92,UPI,UTILITY
TX002681,C015,2026-04-23T21:48:00,2026-04-23,21:48:00,Online shopping,Amazon,14319.38,BANK_TRANSFER,PURCHASE
TX002682,C004,2026-04-23T21:53:00,2026-04-23,21:53:00,Streaming subscription,Spotify,215.68,CARD,SUBSCRIPTION
TX002683,C017,2026-04-23T21:53:00,2026-04-23,21:53:00,Online shopping,Flipkart,5561.84,BANK_TRANSFER,PURCHASE
TX002684,C010,2026-04-23T23:13:00,2026-04-23,23:13:00,Online purchase,Flipkart,3759.76,NET_BANKING,PURCHASE
TX002685,C015,2026-04-24T06:16:00,2026-04-24,06:16:00,Online purchase,Amazon,11172.1,CARD,PURCHASE
TX002686,C019,2026-04-24T07:39:00,2026-04-24,07:39:00,Internet bill,Internet Provider,4013.54,BANK_TRANSFER,UTILITY
TX002687,C020,2026-04-24T08:59:00,2026-04-24,08:59:00,Weekly groceries,Grocery Store,1561.49,NET_BANKING,GROCERY
TX002688,C015,2026-04-24T09:24:00,2026-04-24,09:24:00,ATM cash withdrawal,ATM,15428.17,ATM,WITHDRAWAL
TX002689,C020,2026-04-24T09:49:00,2026-04-24,09:49:00,Education fee,Insurance,14458.15,NET_BANKING,BILL_PAYMENT
TX002690,C010,2026-04-24T10:06:00,2026-04-24,10:06:00,Restaurant payment,Zomato,2829.35,CARD,DINING
TX002691,C017,2026-04-24T10:53:00,2026-04-24,10:53:00,Online shopping,Amazon,2318.59,BANK_TRANSFER,PURCHASE
TX002692,C009,2026-04-24T11:15:00,2026-04-24,11:15:00,Taxi fare,Uber,2465.94,CARD,TRAVEL
TX002693,C002,2026-04-24T11:38:00,2026-04-24,11:38:00,Food order,Zomato,2020.1,UPI,DINING
TX002694,C015,2026-04-24T11:55:00,2026-04-24,11:55:00,Internet bill,Electricity Board,4044.94,CARD,UTILITY
TX002695,C001,2026-04-24T12:40:00,2026-04-24,12:40:00,Cab ride,Ola,4935.11,UPI,TRAVEL
TX002696,C002,2026-04-24T12:41:00,2026-04-24,12:41:00,Weekly groceries,Grocery Store,3337.64,BANK_TRANSFER,GROCERY
TX002697,C017,2026-04-24T12:44:00,2026-04-24,12:44:00,Online purchase,Amazon,8872.47,UPI,PURCHASE
TX002698,C015,2026-04-24T12:50:00,2026-04-24,12:50:00,Refund - returned item,Amazon,3113.6,UPI,REFUND
TX002699,C018,2026-04-24T13:43:00,2026-04-24,13:43:00,Food order,Zomato,1129.07,CARD,DINING
TX002700,C018,2026-04-24T13:44:00,2026-04-24,13:44:00,Bill payment,Education,8122.83,CARD,BILL_PAYMENT
TX002701,C001,2026-04-24T14:21:00,2026-04-24,14:21:00,Grocery shopping,FreshMart,2343.43,UPI,GROCERY
TX002702,C003,2026-04-24T14:29:00,2026-04-24,14:29:00,Monthly subscription,Netflix,578.92,CARD,SUBSCRIPTION
TX002703,C005,2026-04-24T14:34:00,2026-04-24,14:34:00,Utility payment,Internet Provider,2751.85,NET_BANKING,UTILITY
TX002704,C010,2026-04-24T15:19:00,2026-04-24,15:19:00,Taxi fare,Uber,6157.5,CARD,TRAVEL
TX002705,C018,2026-04-24T16:05:00,2026-04-24,16:05:00,Grocery shopping,FreshMart,3088.25,CARD,GROCERY
TX002706,C006,2026-04-24T16:44:00,2026-04-24,16:44:00,Bank transfer,Bank Transfer,24795.88,UPI,TRANSFER
TX002707,C013,2026-04-24T16:48:00,2026-04-24,16:48:00,Bank transfer,Bank Transfer,16235.07,UPI,TRANSFER
TX002708,C020,2026-04-24T16:59:00,2026-04-24,16:59:00,Food delivery,Swiggy,723.72,BANK_TRANSFER,DINING
TX002709,C004,2026-04-24T17:42:00,2026-04-24,17:42:00,Online shopping,Amazon,8856.99,BANK_TRANSFER,PURCHASE
TX002710,C005,2026-04-24T17:55:00,2026-04-24,17:55:00,Online shopping,Flipkart,2596.78,NET_BANKING,PURCHASE
TX002711,C011,2026-04-24T17:55:00,2026-04-24,17:55:00,Grocery shopping,Grocery Store,4839.62,CARD,GROCERY
TX002712,C003,2026-04-24T18:53:00,2026-04-24,18:53:00,Travel booking,Uber,899.78,CARD,TRAVEL
TX002713,C018,2026-04-24T19:01:00,2026-04-24,19:01:00,Supermarket purchase,Grocery Store,2941.75,UPI,GROCERY
TX002714,C016,2026-04-24T19:12:00,2026-04-24,19:12:00,Fund transfer,Bank Transfer,29762.65,NET_BANKING,TRANSFER
TX002715,C003,2026-04-24T19:40:00,2026-04-24,19:40:00,Online purchase,Flipkart,3115.22,CARD,PURCHASE
TX002716,C010,2026-04-24T20:00:00,2026-04-24,20:00:00,Fuel station payment,Fuel Station,4764.01,UPI,FUEL
TX002717,C010,2026-04-24T20:04:00,2026-04-24,20:04:00,Fuel station payment,Fuel Station,4424.49,UPI,FUEL
TX002718,C006,2026-04-24T20:34:00,2026-04-24,20:34:00,Electricity bill,Internet Provider,6614.89,BANK_TRANSFER,UTILITY
TX002719,C019,2026-04-24T20:36:00,2026-04-24,20:36:00,Fund transfer,Bank Transfer,17629.87,NET_BANKING,TRANSFER
TX002720,C015,2026-04-24T20:58:00,2026-04-24,20:58:00,Fund transfer,Bank Transfer,2553.52,UPI,TRANSFER
TX002721,C002,2026-04-24T21:16:00,2026-04-24,21:16:00,Restaurant payment,Zomato,1747.0,UPI,DINING
TX002722,C008,2026-04-24T21:16:00,2026-04-24,21:16:00,Fund transfer,Bank Transfer,23605.14,CARD,TRANSFER
TX002723,C012,2026-04-24T21:38:00,2026-04-24,21:38:00,Online shopping,Flipkart,11324.29,UPI,PURCHASE
TX002724,C017,2026-04-25T07:07:00,2026-04-25,07:07:00,Food delivery,Zomato,1553.18,UPI,DINING
TX002725,C020,2026-04-25T08:46:00,2026-04-25,08:46:00,Restaurant payment,Zomato,1000.24,CARD,DINING
TX002726,C014,2026-04-25T11:14:00,2026-04-25,11:14:00,Weekly groceries,Grocery Store,4633.43,BANK_TRANSFER,GROCERY
TX002727,C012,2026-04-25T11:37:00,2026-04-25,11:37:00,Restaurant payment,Swiggy,2032.79,CARD,DINING
TX002728,C010,2026-04-25T12:12:00,2026-04-25,12:12:00,ATM cash withdrawal,ATM,12334.2,ATM,WITHDRAWAL
TX002729,C016,2026-04-25T12:18:00,2026-04-25,12:18:00,Travel booking,Uber,5999.71,UPI,TRAVEL
TX002730,C005,2026-04-25T12:56:00,2026-04-25,12:56:00,ATM cash withdrawal,ATM,5589.38,ATM,WITHDRAWAL
TX002731,C015,2026-04-25T13:21:00,2026-04-25,13:21:00,Food order,Zomato,2629.2,CARD,DINING
TX002732,C003,2026-04-25T13:28:00,2026-04-25,13:28:00,Online shopping,Amazon,4385.62,CARD,PURCHASE
TX002733,C006,2026-04-25T15:52:00,2026-04-25,15:52:00,Cab ride,Uber,4185.01,UPI,TRAVEL
TX002734,C002,2026-04-25T16:01:00,2026-04-25,16:01:00,Supermarket purchase,FreshMart,2411.46,CARD,GROCERY
TX002735,C003,2026-04-25T16:05:00,2026-04-25,16:05:00,Cab ride,Ola,5077.72,BANK_TRANSFER,TRAVEL
TX002736,C014,2026-04-25T16:19:00,2026-04-25,16:19:00,Supermarket purchase,Grocery Store,4881.27,BANK_TRANSFER,GROCERY
TX002737,C005,2026-04-25T16:38:00,2026-04-25,16:38:00,Refund - returned item,Amazon,3249.43,CARD,REFUND
TX002738,C020,2026-04-25T17:03:00,2026-04-25,17:03:00,Electricity bill,Mobile Provider,7861.57,CARD,UTILITY
TX002739,C011,2026-04-25T17:35:00,2026-04-25,17:35:00,Restaurant payment,Zomato,633.51,CARD,DINING
TX002740,C020,2026-04-25T17:49:00,2026-04-25,17:49:00,Fuel station payment,Fuel Station,3020.82,CARD,FUEL
TX002741,C007,2026-04-25T18:08:00,2026-04-25,18:08:00,Utility payment,Mobile Provider,5059.47,BANK_TRANSFER,UTILITY
TX002742,C007,2026-04-25T18:19:00,2026-04-25,18:19:00,Grocery shopping,Grocery Store,3182.64,UPI,GROCERY
TX002743,C018,2026-04-25T18:47:00,2026-04-25,18:47:00,Monthly subscription,Netflix,358.65,CARD,SUBSCRIPTION
TX002744,C011,2026-04-25T19:01:00,2026-04-25,19:01:00,Travel booking,Uber,447.29,CARD,TRAVEL
TX002745,C016,2026-04-25T19:10:00,2026-04-25,19:10:00,Cab ride,Uber,5675.19,UPI,TRAVEL
TX002746,C010,2026-04-25T19:15:00,2026-04-25,19:15:00,Supermarket purchase,FreshMart,2697.13,BANK_TRANSFER,GROCERY
TX002747,C010,2026-04-25T19:29:00,2026-04-25,19:29:00,Online purchase,Flipkart,9114.76,BANK_TRANSFER,PURCHASE
TX002748,C004,2026-04-25T19:36:00,2026-04-25,19:36:00,Cab ride,Uber,4049.73,CARD,TRAVEL
TX002749,C013,2026-04-25T19:56:00,2026-04-25,19:56:00,Food delivery,Swiggy,1209.8,UPI,DINING
TX002750,C019,2026-04-25T20:10:00,2026-04-25,20:10:00,Weekly groceries,FreshMart,2333.14,CARD,GROCERY
TX002751,C020,2026-04-25T20:13:00,2026-04-25,20:13:00,Online purchase,Amazon,13643.06,CARD,PURCHASE
TX002752,C008,2026-04-25T20:32:00,2026-04-25,20:32:00,Internet bill,Mobile Provider,6406.51,CARD,UTILITY
TX002753,C020,2026-04-25T20:33:00,2026-04-25,20:33:00,Food order,Swiggy,360.95,UPI,DINING
TX002754,C009,2026-04-25T20:36:00,2026-04-25,20:36:00,Online purchase,Amazon,7156.3,UPI,PURCHASE
TX002755,C002,2026-04-25T20:59:00,2026-04-25,20:59:00,Fund transfer,Bank Transfer,1310.6,UPI,TRANSFER
TX002756,C017,2026-04-25T20:59:00,2026-04-25,20:59:00,Grocery shopping,Grocery Store,1858.96,CARD,GROCERY
TX002757,C018,2026-04-25T21:05:00,2026-04-25,21:05:00,Food order,Zomato,1628.61,UPI,DINING
TX002758,C001,2026-04-25T21:24:00,2026-04-25,21:24:00,Food order,Zomato,1497.98,UPI,DINING
TX002759,C011,2026-04-26T06:06:00,2026-04-26,06:06:00,Food delivery,Zomato,1185.46,UPI,DINING
TX002760,C012,2026-04-26T06:43:00,2026-04-26,06:43:00,Bill payment,Mobile Provider,9970.03,UPI,BILL_PAYMENT
TX002761,C016,2026-04-26T07:23:00,2026-04-26,07:23:00,Online purchase,Flipkart,12126.79,UPI,PURCHASE
TX002762,C001,2026-04-26T07:47:00,2026-04-26,07:47:00,Grocery shopping,FreshMart,1036.38,UPI,GROCERY
TX002763,C001,2026-04-26T08:22:00,2026-04-26,08:22:00,Food order,Zomato,1707.8,BANK_TRANSFER,DINING
TX002764,C011,2026-04-26T08:31:00,2026-04-26,08:31:00,Food delivery,Zomato,2257.17,CARD,DINING
TX002765,C003,2026-04-26T08:39:00,2026-04-26,08:39:00,Bank transfer,Bank Transfer,19673.51,BANK_TRANSFER,TRANSFER
TX002766,C017,2026-04-26T08:59:00,2026-04-26,08:59:00,Restaurant payment,Zomato,2761.17,NET_BANKING,DINING
TX002767,C013,2026-04-26T09:00:00,2026-04-26,09:00:00,Online purchase,Flipkart,13532.99,CARD,PURCHASE
TX002768,C006,2026-04-26T09:16:00,2026-04-26,09:16:00,Online purchase,Flipkart,10098.09,UPI,PURCHASE
TX002769,C010,2026-04-26T09:56:00,2026-04-26,09:56:00,Weekly groceries,Grocery Store,2733.46,UPI,GROCERY
TX002770,C018,2026-04-26T10:54:00,2026-04-26,10:54:00,Grocery shopping,Grocery Store,3931.03,BANK_TRANSFER,GROCERY
TX002771,C020,2026-04-26T10:54:00,2026-04-26,10:54:00,Refund - returned item,Flipkart,2322.48,UPI,REFUND
TX002772,C019,2026-04-26T11:03:00,2026-04-26,11:03:00,Online purchase,Amazon,3489.24,BANK_TRANSFER,PURCHASE
TX002773,C012,2026-04-26T11:10:00,2026-04-26,11:10:00,Travel booking,Uber,3361.18,BANK_TRANSFER,TRAVEL
TX002774,C001,2026-04-26T11:26:00,2026-04-26,11:26:00,Online purchase,Flipkart,6631.1,UPI,PURCHASE
TX002775,C007,2026-04-26T11:55:00,2026-04-26,11:55:00,Travel booking,Ola,4602.79,BANK_TRANSFER,TRAVEL
TX002776,C003,2026-04-26T12:18:00,2026-04-26,12:18:00,Online shopping,Flipkart,14071.26,CARD,PURCHASE
TX002777,C010,2026-04-26T12:22:00,2026-04-26,12:22:00,Travel booking,Ola,6851.18,UPI,TRAVEL
TX002778,C012,2026-04-26T12:28:00,2026-04-26,12:28:00,Grocery shopping,FreshMart,491.11,UPI,GROCERY
TX002779,C009,2026-04-26T12:55:00,2026-04-26,12:55:00,Food delivery,Zomato,2556.78,CARD,DINING
TX002780,C010,2026-04-26T13:25:00,2026-04-26,13:25:00,Travel booking,Uber,6050.9,UPI,TRAVEL
TX002781,C003,2026-04-26T13:34:00,2026-04-26,13:34:00,Travel booking,Ola,2016.01,CARD,TRAVEL
TX002782,C001,2026-04-26T13:43:00,2026-04-26,13:43:00,Online shopping,Amazon,9259.53,UPI,PURCHASE
TX002783,C019,2026-04-26T13:50:00,2026-04-26,13:50:00,Streaming subscription,Netflix,265.99,UPI,SUBSCRIPTION
TX002784,C002,2026-04-26T14:14:00,2026-04-26,14:14:00,Food order,Swiggy,2663.8,UPI,DINING
TX002785,C007,2026-04-26T14:19:00,2026-04-26,14:19:00,Refund - returned item,Amazon,4204.33,UPI,REFUND
TX002786,C013,2026-04-26T14:55:00,2026-04-26,14:55:00,ATM cash withdrawal,ATM,7977.98,ATM,WITHDRAWAL
TX002787,C003,2026-04-26T14:59:00,2026-04-26,14:59:00,Restaurant payment,Zomato,1828.35,CARD,DINING
